time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-12T14:35:51.20Z,46.9844877,15.4350722,1218.339,1.35,-11.47,4.20,0.486,0.848,0.13,276.72746,0.64772,3,18
2018-08-12T14:35:51.40Z,46.9844896,15.4350439,1217.426,1.05,-10.77,4.47,0.487,0.849,0.16,275.58289,0.78348,3,18
2018-08-12T14:35:51.60Z,46.9844917,15.4350142,1216.586,1.13,-11.30,4.34,0.489,0.850,0.17,275.72804,0.83478,3,18
2018-08-12T14:35:51.80Z,46.9844942,15.4349839,1215.682,1.34,-11.54,4.37,0.491,0.852,0.17,276.63966,0.83624,3,18
2018-08-12T14:35:52.00Z,46.9844973,15.4349517,1214.835,1.70,-12.17,4.11,0.492,0.853,0.15,277.97239,0.69264,3,18
2018-08-12T14:35:52.20Z,46.9845002,15.4349195,1213.850,1.64,-12.25,4.56,0.492,0.853,0.14,277.64565,0.62608,3,18
2018-08-12T14:35:52.40Z,46.9845031,15.4348882,1212.938,1.60,-11.90,4.54,0.492,0.853,0.14,277.66669,0.63721,3,18
2018-08-12T14:35:52.60Z,46.9845058,15.4348571,1212.026,1.59,-11.78,4.54,0.491,0.853,0.14,277.67471,0.63119,3,18
2018-08-12T14:35:52.80Z,46.9845085,15.4348263,1211.120,1.51,-11.71,4.53,0.490,0.853,0.14,277.35565,0.63533,3,18
2018-08-12T14:35:53.00Z,46.9845110,15.4347956,1210.206,1.43,-11.66,4.53,0.490,0.852,0.13,276.97034,0.62874,3,18
2018-08-12T14:35:53.20Z,46.9845135,15.4347649,1209.299,1.42,-11.66,4.46,0.489,0.852,0.13,276.92556,0.62892,3,18
2018-08-12T14:35:53.40Z,46.9845160,15.4347343,1208.415,1.37,-11.65,4.40,0.488,0.852,0.13,276.70017,0.63089,3,18
2018-08-12T14:35:53.60Z,46.9845183,15.4347037,1207.548,1.34,-11.63,4.35,0.488,0.852,0.13,276.56230,0.63249,3,18
2018-08-12T14:35:53.80Z,46.9845205,15.4346731,1206.680,1.21,-11.61,4.33,0.487,0.852,0.14,275.92804,0.63275,3,18
2018-08-12T14:35:54.00Z,46.9845224,15.4346427,1205.786,1.03,-11.57,4.38,0.487,0.851,0.14,275.09928,0.63546,3,18
2018-08-12T14:35:54.20Z,46.9845240,15.4346124,1204.898,0.90,-11.52,4.40,0.486,0.851,0.14,274.48528,0.63871,3,18
2018-08-12T14:35:54.40Z,46.9845254,15.4345823,1204.006,0.76,-11.46,4.41,0.486,0.851,0.14,273.76936,0.64861,3,18
2018-08-12T14:35:54.60Z,46.9845265,15.4345525,1203.102,0.62,-11.30,4.43,0.485,0.851,0.14,273.12016,0.66347,3,18
2018-08-12T14:35:54.80Z,46.9845273,15.4345232,1202.200,0.43,-11.13,4.42,0.485,0.850,0.14,272.21596,0.68724,3,18
2018-08-12T14:35:55.00Z,46.9845278,15.4344942,1201.291,0.22,-11.02,4.45,0.485,0.850,0.14,271.16292,0.69337,3,18
2018-08-12T14:35:55.20Z,46.9845279,15.4344658,1200.377,0.06,-10.81,4.47,0.484,0.849,0.14,270.32748,0.70606,3,18
2018-08-12T14:35:55.40Z,46.9845277,15.4344377,1199.498,-0.15,-10.70,4.39,0.484,0.849,0.14,269.20557,0.71136,3,18
2018-08-12T14:35:55.60Z,46.9845273,15.4344100,1198.604,-0.28,-10.52,4.39,0.483,0.848,0.14,268.47207,0.72266,3,18
2018-08-12T14:35:55.80Z,46.9845266,15.4343827,1197.719,-0.38,-10.36,4.37,0.482,0.847,0.14,267.92060,0.72085,3,18
2018-08-12T14:35:56.00Z,46.9845259,15.4343556,1196.793,-0.42,-10.28,4.46,0.482,0.847,0.14,267.64122,0.72241,3,18
2018-08-12T14:35:56.20Z,46.9845254,15.4343288,1195.850,-0.34,-10.21,4.57,0.481,0.846,0.14,268.09229,0.70740,3,18
2018-08-12T14:35:56.40Z,46.9845250,15.4343019,1194.874,-0.19,-10.21,4.73,0.480,0.845,0.14,268.93550,0.70207,3,18
2018-08-12T14:35:56.60Z,46.9845250,15.4342749,1193.891,-0.04,-10.23,4.80,0.480,0.844,0.14,269.75498,0.70048,3,18
2018-08-12T14:35:56.80Z,46.9845252,15.4342478,1192.894,0.08,-10.31,4.88,0.479,0.844,0.14,270.42863,0.69762,3,18
2018-08-12T14:35:57.00Z,46.9845257,15.4342204,1191.917,0.22,-10.41,4.84,0.478,0.843,0.14,271.23131,0.69258,3,18
2018-08-12T14:35:57.20Z,46.9845263,15.4341928,1190.935,0.36,-10.49,4.87,0.478,0.843,0.14,271.94967,0.70737,3,18
2018-08-12T14:35:57.40Z,46.9845273,15.4341650,1189.934,0.51,-10.57,4.95,0.478,0.844,0.14,272.77266,0.70505,3,18
2018-08-12T14:35:57.60Z,46.9845285,15.4341370,1188.917,0.63,-10.65,5.03,0.478,0.844,0.14,273.40883,0.70990,3,18
2018-08-12T14:35:57.80Z,46.9845298,15.4341090,1187.876,0.70,-10.64,5.10,0.478,0.844,0.14,273.77602,0.70985,3,18
2018-08-12T14:35:58.00Z,46.9845313,15.4340808,1186.830,0.80,-10.72,5.14,0.478,0.845,0.14,274.26643,0.70378,3,18
2018-08-12T14:35:58.20Z,46.9845329,15.4340525,1185.781,0.85,-10.75,5.17,0.478,0.845,0.14,274.52270,0.69738,3,18
2018-08-12T14:35:58.40Z,46.9845344,15.4340244,1184.732,0.85,-10.68,5.17,0.479,0.846,0.14,274.53275,0.70024,3,18
2018-08-12T14:35:58.60Z,46.9845359,15.4339966,1183.683,0.78,-10.58,5.20,0.478,0.846,0.14,274.21987,0.70608,3,18
2018-08-12T14:35:58.80Z,46.9845369,15.4339691,1182.599,0.55,-10.48,5.33,0.479,0.846,0.15,273.02460,0.75783,3,18
2018-08-12T14:35:59.00Z,46.9845375,15.4339418,1181.506,0.29,-10.38,5.40,0.478,0.847,0.15,271.60127,0.76010,3,18
2018-08-12T14:35:59.20Z,46.9845377,15.4339151,1180.400,0.11,-10.15,5.42,0.478,0.846,0.15,270.60145,0.75319,3,18
2018-08-12T14:35:59.40Z,46.9845375,15.4338885,1179.262,-0.10,-10.14,5.57,0.478,0.845,0.14,269.43943,0.74648,3,18
2018-08-12T14:35:59.60Z,46.9845368,15.4338625,1178.075,-0.41,-9.88,5.83,0.477,0.845,0.15,267.60923,0.76467,3,18
2018-08-12T14:35:59.80Z,46.9845357,15.4338369,1176.834,-0.61,-9.76,6.10,0.477,0.845,0.15,266.42960,0.77682,3,18
2018-08-12T14:36:00.00Z,46.9845341,15.4338122,1175.501,-0.89,-9.41,6.47,0.476,0.844,0.15,264.62851,0.79158,3,18
2018-08-12T14:36:00.20Z,46.9845324,15.4337885,1174.102,-1.02,-9.02,6.82,0.476,0.843,0.15,263.54781,0.84584,3,18
2018-08-12T14:36:00.40Z,46.9845301,15.4337657,1172.609,-1.24,-8.66,7.22,0.476,0.843,0.16,261.84113,0.89088,3,18
2018-08-12T14:36:00.60Z,46.9845276,15.4337436,1171.089,-1.43,-8.42,7.37,0.476,0.843,0.15,260.38193,0.90986,3,18
2018-08-12T14:36:00.80Z,46.9845252,15.4337213,1169.621,-1.37,-8.47,7.25,0.476,0.843,0.15,260.82619,0.88283,3,18
2018-08-12T14:36:01.00Z,46.9845236,15.4336979,1168.231,-0.93,-8.87,7.01,0.475,0.842,0.15,264.03526,0.84708,3,18
2018-08-12T14:36:01.20Z,46.9845230,15.4336729,1166.808,-0.36,-9.43,7.03,0.474,0.841,0.15,267.84122,0.80209,3,18
2018-08-12T14:36:01.40Z,46.9845241,15.4336469,1165.379,0.59,-9.87,7.10,0.473,0.841,0.15,273.42767,0.78101,3,18
2018-08-12T14:36:01.60Z,46.9845270,15.4336204,1163.881,1.59,-10.10,7.40,0.473,0.841,0.15,278.96075,0.73860,3,18
2018-08-12T14:36:01.80Z,46.9845316,15.4335932,1162.273,2.56,-10.29,7.77,0.472,0.841,0.15,283.98991,0.71242,3,18
2018-08-12T14:36:02.00Z,46.9845374,15.4335659,1160.639,3.23,-10.41,7.98,0.473,0.842,0.16,287.24876,0.72163,3,18
2018-08-12T14:36:02.20Z,46.9845445,15.4335379,1158.986,3.89,-10.65,8.11,0.474,0.843,0.15,290.07886,0.72193,3,18
2018-08-12T14:36:02.40Z,46.9845529,15.4335087,1157.359,4.61,-11.10,8.04,0.475,0.843,0.15,292.56253,0.67211,3,18
2018-08-12T14:36:02.60Z,46.9845625,15.4334778,1155.845,5.22,-11.70,7.67,0.475,0.843,0.14,294.04884,0.59358,3,18
2018-08-12T14:36:02.80Z,46.9845732,15.4334448,1154.419,5.88,-12.53,7.25,0.475,0.843,0.14,295.11806,0.55008,3,18
2018-08-12T14:36:03.00Z,46.9845848,15.4334109,1153.092,6.39,-12.87,6.78,0.475,0.842,0.14,296.40997,0.51172,3,18
2018-08-12T14:36:03.20Z,46.9845964,15.4333761,1151.839,6.40,-13.22,6.43,0.475,0.843,0.14,295.83054,0.50147,3,18
2018-08-12T14:36:03.40Z,46.9846071,15.4333405,1150.661,5.95,-13.54,6.07,0.475,0.843,0.14,293.73200,0.51582,3,18
2018-08-12T14:36:03.60Z,46.9846169,15.4333050,1149.605,5.45,-13.48,5.57,0.475,0.843,0.13,292.03645,0.52519,3,18
2018-08-12T14:36:03.80Z,46.9846254,15.4332694,1148.533,4.68,-13.53,5.45,0.475,0.844,0.15,289.08752,0.57452,3,18
2018-08-12T14:36:04.00Z,46.9846328,15.4332318,1147.522,4.14,-14.29,5.21,0.477,0.846,0.15,286.16073,0.58085,3,18
2018-08-12T14:36:04.20Z,46.9846390,15.4331930,1146.619,3.64,-14.57,4.83,0.544,0.858,0.17,284.03468,0.59455,3,18
2018-08-12T14:36:04.40Z,46.9846454,15.4331537,1145.827,3.53,-14.87,4.28,0.543,0.858,0.16,283.36069,0.57318,3,18
2018-08-12T14:36:04.60Z,46.9846503,15.4331143,1144.957,2.71,-14.98,4.42,0.541,0.856,0.13,280.26692,0.50358,3,18
2018-08-12T14:36:04.80Z,46.9846543,15.4330763,1144.118,2.13,-14.39,4.29,0.538,0.854,0.13,278.42470,0.49386,3,18
2018-08-12T14:36:05.00Z,46.9846574,15.4330387,1143.353,1.71,-14.28,3.99,0.535,0.853,0.13,276.83550,0.49904,3,18
2018-08-12T14:36:05.20Z,46.9846603,15.4330013,1142.594,1.56,-14.22,3.81,0.533,0.851,0.13,276.27936,0.50212,3,18
2018-08-12T14:36:05.40Z,46.9846633,15.4329645,1141.826,1.62,-13.99,3.86,0.531,0.850,0.14,276.60602,0.54507,3,18
2018-08-12T14:36:05.60Z,46.9846660,15.4329294,1140.959,1.48,-13.36,4.18,0.531,0.852,0.15,276.30773,0.62040,3,18
2018-08-12T14:36:05.80Z,46.9846694,15.4328932,1140.101,1.90,-13.76,4.22,0.532,0.853,0.16,277.85468,0.64527,3,18
2018-08-12T14:36:06.00Z,46.9846736,15.4328567,1139.184,2.30,-13.88,4.43,0.533,0.854,0.15,279.42780,0.63552,3,18
2018-08-12T14:36:06.20Z,46.9846789,15.4328199,1138.191,2.88,-14.06,4.75,0.534,0.855,0.15,281.59342,0.60728,3,18
2018-08-12T14:36:06.40Z,46.9846849,15.4327822,1137.149,3.34,-14.32,5.08,0.534,0.856,0.15,283.14405,0.57278,3,18
2018-08-12T14:36:06.60Z,46.9846921,15.4327443,1135.973,4.02,-14.44,5.58,0.534,0.857,0.14,285.55991,0.55468,3,18
2018-08-12T14:36:06.80Z,46.9847006,15.4327063,1134.730,4.74,-14.47,5.91,0.535,0.858,0.15,288.13568,0.57019,3,18
2018-08-12T14:36:07.00Z,46.9847109,15.4326685,1133.412,5.71,-14.40,6.30,0.536,0.860,0.15,291.64530,0.55940,3,18
2018-08-12T14:36:07.20Z,46.9847225,15.4326311,1131.977,6.51,-14.24,6.79,0.537,0.861,0.15,294.55728,0.54249,3,18
2018-08-12T14:36:07.40Z,46.9847355,15.4325940,1130.446,7.22,-14.15,7.31,0.537,0.862,0.15,297.03817,0.52564,3,18
2018-08-12T14:36:07.60Z,46.9847498,15.4325571,1128.806,7.96,-14.05,7.83,0.538,0.863,0.15,299.52506,0.51555,3,18
2018-08-12T14:36:07.80Z,46.9847654,15.4325195,1127.187,8.65,-14.30,8.01,0.538,0.864,0.16,301.16512,0.50878,3,18
2018-08-12T14:36:08.00Z,46.9847839,15.4324794,1125.481,10.27,-15.32,8.20,0.538,0.865,0.16,303.83726,0.42751,3,18
2018-08-12T14:36:08.20Z,46.9848018,15.4324413,1123.698,9.98,-14.55,8.63,0.535,0.863,0.14,304.43986,0.41302,3,18
2018-08-12T14:36:08.40Z,46.9848205,15.4324033,1122.032,10.40,-14.48,8.42,0.532,0.859,0.14,305.69337,0.38824,3,18
2018-08-12T14:36:08.60Z,46.9848393,15.4323653,1120.484,10.51,-14.46,7.97,0.530,0.855,0.14,305.99410,0.38110,3,18
2018-08-12T14:36:08.80Z,46.9848581,15.4323262,1119.007,10.43,-14.82,7.54,0.528,0.853,0.14,305.14398,0.38369,3,18
2018-08-12T14:36:09.00Z,46.9848761,15.4322865,1117.662,9.99,-15.05,6.98,0.526,0.853,0.14,303.56802,0.42204,3,18
2018-08-12T14:36:09.20Z,46.9848935,15.4322469,1116.410,9.71,-15.04,6.52,0.524,0.851,0.13,302.85095,0.42852,3,18
2018-08-12T14:36:09.40Z,46.9849099,15.4322065,1115.203,9.10,-15.46,6.20,0.522,0.849,0.13,300.46863,0.43873,3,18
2018-08-12T14:36:09.60Z,46.9849237,15.4321639,1114.094,7.66,-16.15,5.99,0.519,0.843,0.13,295.35721,0.43923,3,18
2018-08-12T14:36:09.80Z,46.9849350,15.4321202,1112.964,6.24,-16.61,6.05,0.516,0.837,0.13,290.59160,0.41978,3,18
2018-08-12T14:36:10.00Z,46.9849438,15.4320763,1111.709,4.85,-16.76,6.34,0.514,0.832,0.13,286.13995,0.43858,3,18
2018-08-12T14:36:10.20Z,46.9849496,15.4320320,1110.435,3.17,-16.81,6.67,0.511,0.826,0.13,280.68394,0.43108,3,18
2018-08-12T14:36:10.40Z,46.9849527,15.4319889,1109.132,1.69,-16.28,6.82,0.509,0.821,0.13,275.91212,0.47035,3,18
2018-08-12T14:36:10.60Z,46.9849522,15.4319482,1107.718,-0.29,-15.48,7.17,0.507,0.816,0.13,268.93308,0.48647,3,18
2018-08-12T14:36:10.80Z,46.9849482,15.4319110,1106.142,-2.19,-14.27,7.60,0.504,0.811,0.14,261.27646,0.49872,3,18
2018-08-12T14:36:11.00Z,46.9849407,15.4318769,1104.482,-4.14,-13.05,8.15,0.502,0.806,0.14,252.40825,0.54352,3,18
2018-08-12T14:36:11.20Z,46.9849305,15.4318469,1102.650,-5.62,-11.48,8.82,0.501,0.802,0.15,243.91441,0.59069,3,18
2018-08-12T14:36:11.40Z,46.9849188,15.4318215,1100.769,-6.51,-9.71,9.26,0.499,0.799,0.15,236.17948,0.64377,3,18
2018-08-12T14:36:11.60Z,46.9849051,15.4318012,1098.693,-7.62,-7.74,10.00,0.498,0.796,0.15,225.46443,0.68149,3,18
2018-08-12T14:36:11.80Z,46.9848901,15.4317865,1096.507,-8.32,-5.68,10.63,0.497,0.795,0.15,214.29558,0.75140,3,18
2018-08-12T14:36:12.00Z,46.9848743,15.4317783,1094.192,-8.73,-3.18,11.23,0.497,0.794,0.16,200.01064,0.86315,3,18
2018-08-12T14:36:12.20Z,46.9848586,15.4317764,1091.843,-8.77,-0.81,11.54,0.496,0.793,0.16,185.30497,0.91370,3,18
2018-08-12T14:36:12.40Z,46.9848435,15.4317806,1089.514,-8.40,1.54,11.49,0.495,0.791,0.17,169.61847,0.92374,3,18
2018-08-12T14:36:12.60Z,46.9848295,15.4317905,1087.252,-7.83,3.75,11.26,0.494,0.790,0.17,154.44339,0.87313,3,18
2018-08-12T14:36:12.80Z,46.9848164,15.4318056,1085.094,-7.26,5.75,10.90,0.494,0.789,0.17,141.64024,0.79276,3,18
2018-08-12T14:36:13.00Z,46.9848049,15.4318256,1083.042,-6.43,7.61,10.40,0.493,0.789,0.17,130.16461,0.72484,3,18
2018-08-12T14:36:13.20Z,46.9847945,15.4318500,1081.180,-5.73,9.26,9.70,0.492,0.788,0.16,121.75537,0.65086,3,18
2018-08-12T14:36:13.40Z,46.9847859,15.4318777,1079.481,-4.75,10.56,8.89,0.492,0.788,0.17,114.23839,0.66443,3,18
2018-08-12T14:36:13.60Z,46.9847788,15.4319066,1078.044,-3.91,11.04,7.74,0.492,0.788,0.17,109.48070,0.63724,3,18
2018-08-12T14:36:13.80Z,46.9847730,15.4319363,1076.875,-3.27,11.33,6.52,0.492,0.787,0.16,106.10130,0.60103,3,18
2018-08-12T14:36:14.00Z,46.9847687,15.4319656,1075.988,-2.39,11.25,5.21,0.492,0.786,0.16,101.96699,0.62804,3,18
2018-08-12T14:36:14.20Z,46.9847657,15.4319952,1075.279,-1.67,11.38,4.24,0.491,0.785,0.15,98.32903,0.60869,3,18
2018-08-12T14:36:14.40Z,46.9847645,15.4320243,1074.686,-0.67,11.18,3.50,0.491,0.785,0.15,93.42860,0.63262,3,18
2018-08-12T14:36:14.60Z,46.9847651,15.4320530,1074.187,0.26,11.00,2.92,0.491,0.784,0.15,88.64068,0.64080,3,18
2018-08-12T14:36:14.80Z,46.9847675,15.4320806,1073.739,1.35,10.57,2.61,0.490,0.784,0.15,82.74405,0.62490,3,18
2018-08-12T14:36:15.00Z,46.9847710,15.4321076,1073.320,1.98,10.34,2.38,0.490,0.783,0.14,79.17804,0.63220,3,18
2018-08-12T14:36:15.20Z,46.9847762,15.4321330,1072.883,2.90,9.70,2.31,0.490,0.783,0.15,73.35463,0.66562,3,18
2018-08-12T14:36:15.40Z,46.9847826,15.4321573,1072.397,3.56,9.27,2.44,0.489,0.782,0.15,68.99973,0.69783,3,18
2018-08-12T14:36:15.60Z,46.9847904,15.4321804,1071.864,4.31,8.83,2.65,0.489,0.782,0.14,63.96567,0.72466,3,18
2018-08-12T14:36:15.80Z,46.9847995,15.4322025,1071.289,5.04,8.43,2.78,0.489,0.782,0.14,59.14797,0.71624,3,18
2018-08-12T14:36:16.00Z,46.9848096,15.4322233,1070.709,5.65,7.97,2.85,0.488,0.781,0.14,54.67672,0.72894,3,18
2018-08-12T14:36:16.20Z,46.9848205,15.4322432,1070.102,6.05,7.59,2.97,0.488,0.781,0.14,51.44461,0.74027,3,18
2018-08-12T14:36:16.40Z,46.9848320,15.4322623,1069.509,6.40,7.28,3.00,0.488,0.781,0.14,48.67523,0.78724,3,18
2018-08-12T14:36:16.60Z,46.9848441,15.4322804,1068.939,6.71,6.94,2.95,0.488,0.782,0.14,45.98851,0.78807,3,18
2018-08-12T14:36:16.80Z,46.9848563,15.4322978,1068.345,6.81,6.66,3.00,0.488,0.782,0.14,44.38568,0.79633,3,18
2018-08-12T14:36:17.00Z,46.9848681,15.4323156,1067.713,6.53,6.77,3.03,0.488,0.782,0.14,46.02763,0.82633,3,18
2018-08-12T14:36:17.20Z,46.9848807,15.4323328,1067.075,7.02,6.59,3.23,0.488,0.783,0.14,43.21646,0.81093,3,18
2018-08-12T14:36:17.40Z,46.9848927,15.4323496,1066.385,6.66,6.42,3.44,0.488,0.782,0.14,43.95640,0.82559,3,18
2018-08-12T14:36:17.60Z,46.9849044,15.4323662,1065.658,6.52,6.35,3.55,0.487,0.782,0.14,44.25092,0.81960,3,18
2018-08-12T14:36:17.80Z,46.9849156,15.4323829,1064.871,6.27,6.40,3.81,0.487,0.781,0.14,45.57961,0.83749,3,18
2018-08-12T14:36:18.00Z,46.9849267,15.4324000,1064.030,6.14,6.51,4.07,0.487,0.781,0.15,46.66269,0.84439,3,18
2018-08-12T14:36:18.20Z,46.9849376,15.4324173,1063.162,6.08,6.60,4.28,0.486,0.781,0.15,47.33126,0.84898,3,18
2018-08-12T14:36:18.40Z,46.9849485,15.4324348,1062.274,6.07,6.65,4.38,0.486,0.781,0.15,47.61005,0.84452,3,18
2018-08-12T14:36:18.60Z,46.9849592,15.4324526,1061.380,5.97,6.78,4.45,0.485,0.779,0.15,48.61672,0.81171,3,18
2018-08-12T14:36:18.80Z,46.9849695,15.4324704,1060.506,5.77,6.78,4.42,0.485,0.777,0.15,49.60900,0.81434,3,18
2018-08-12T14:36:19.00Z,46.9849797,15.4324885,1059.656,5.63,6.91,4.32,0.484,0.775,0.15,50.79838,0.80903,3,18
2018-08-12T14:36:19.20Z,46.9849897,15.4325062,1058.831,5.60,6.72,4.21,0.484,0.773,0.15,50.23475,0.82427,3,18
2018-08-12T14:36:19.40Z,46.9849998,15.4325239,1058.017,5.60,6.77,4.16,0.484,0.772,0.15,50.39962,0.82545,3,18
2018-08-12T14:36:19.60Z,46.9850100,15.4325414,1057.229,5.66,6.68,4.05,0.484,0.771,0.15,49.73679,0.82663,3,18
2018-08-12T14:36:19.80Z,46.9850203,15.4325586,1056.467,5.72,6.57,4.01,0.483,0.767,0.15,48.95794,0.81265,3,18
2018-08-12T14:36:20.00Z,46.9850307,15.4325757,1055.728,5.76,6.52,3.86,0.483,0.765,0.14,48.53982,0.81137,3,18
2018-08-12T14:36:20.20Z,46.9850411,15.4325924,1054.974,5.80,6.39,3.87,0.483,0.764,0.14,47.76637,0.83305,3,18
2018-08-12T14:36:20.40Z,46.9850516,15.4326088,1054.234,5.86,6.28,3.83,0.482,0.762,0.14,46.98495,0.83778,3,18
2018-08-12T14:36:20.60Z,46.9850623,15.4326250,1053.493,5.94,6.20,3.81,0.482,0.760,0.14,46.25084,0.83198,3,18
2018-08-12T14:36:20.80Z,46.9850729,15.4326408,1052.735,5.91,6.05,3.85,0.482,0.759,0.14,45.65955,0.84590,3,18
2018-08-12T14:36:21.00Z,46.9850836,15.4326565,1051.985,5.93,5.96,3.85,0.482,0.758,0.14,45.17450,0.86130,3,18
2018-08-12T14:36:21.20Z,46.9850943,15.4326719,1051.209,5.93,5.89,3.98,0.482,0.756,0.14,44.76346,0.88820,3,18
2018-08-12T14:36:21.40Z,46.9851051,15.4326872,1050.439,6.04,5.88,3.96,0.481,0.755,0.15,44.22780,0.88856,3,18
2018-08-12T14:36:21.60Z,46.9851159,15.4327027,1049.637,6.00,5.91,4.00,0.481,0.754,0.14,44.57657,0.88668,3,18
2018-08-12T14:36:21.80Z,46.9851265,15.4327182,1048.833,5.87,5.95,4.05,0.481,0.752,0.14,45.36070,0.87496,3,18
2018-08-12T14:36:22.00Z,46.9851368,15.4327341,1048.011,5.78,6.04,4.13,0.480,0.751,0.14,46.24635,0.87612,3,18
2018-08-12T14:36:22.20Z,46.9851470,15.4327499,1047.166,5.68,6.00,4.26,0.480,0.750,0.15,46.61455,0.88899,3,18
2018-08-12T14:36:22.40Z,46.9851569,15.4327658,1046.285,5.54,6.08,4.43,0.479,0.748,0.15,47.67860,0.86293,3,18
2018-08-12T14:36:22.60Z,46.9851668,15.4327820,1045.387,5.54,6.15,4.54,0.479,0.748,0.15,47.98397,0.88331,3,18
2018-08-12T14:36:22.80Z,46.9851766,15.4327983,1044.453,5.49,6.21,4.71,0.479,0.748,0.15,48.52664,0.89929,3,18
2018-08-12T14:36:23.00Z,46.9851864,15.4328157,1043.465,5.49,6.60,4.94,0.480,0.748,0.16,50.26540,0.86034,3,18
2018-08-12T14:36:23.20Z,46.9851962,15.4328340,1042.411,5.50,6.97,5.21,0.480,0.748,0.16,51.71565,0.83078,3,18
2018-08-12T14:36:23.40Z,46.9852053,15.4328517,1041.312,5.10,6.74,5.49,0.480,0.748,0.16,52.86248,0.86063,3,18
2018-08-12T14:36:23.60Z,46.9852136,15.4328693,1040.079,4.65,6.64,5.96,0.480,0.750,0.17,55.01943,0.93045,3,18
2018-08-12T14:36:23.80Z,46.9852225,15.4328884,1038.719,4.98,7.20,6.61,0.480,0.751,0.17,55.33040,0.88255,3,18
2018-08-12T14:36:24.00Z,46.9852315,15.4329086,1037.227,5.04,7.59,7.16,0.481,0.753,0.17,56.40398,0.91850,3,18
2018-08-12T14:36:24.20Z,46.9852408,15.4329298,1035.610,5.17,8.01,7.67,0.482,0.755,0.18,57.15444,0.86867,3,18
2018-08-12T14:36:24.40Z,46.9852503,15.4329518,1033.902,5.31,8.34,8.20,0.482,0.756,0.17,57.54218,0.81490,3,18
2018-08-12T14:36:24.60Z,46.9852601,15.4329746,1032.102,5.46,8.63,8.69,0.482,0.758,0.17,57.67739,0.77967,3,18
2018-08-12T14:36:24.80Z,46.9852699,15.4329984,1030.219,5.49,8.97,9.10,0.482,0.759,0.17,58.54144,0.74990,3,18
2018-08-12T14:36:25.00Z,46.9852799,15.4330228,1028.272,5.58,9.26,9.51,0.483,0.760,0.17,58.91780,0.72269,3,18
2018-08-12T14:36:25.20Z,46.9852904,15.4330482,1026.226,5.80,9.67,9.99,0.484,0.761,0.18,59.03469,0.68163,3,18
2018-08-12T14:36:25.40Z,46.9853006,15.4330745,1024.083,5.66,10.01,10.41,0.485,0.762,0.18,60.50793,0.67603,3,18
2018-08-12T14:36:25.60Z,46.9853104,15.4331023,1021.949,5.48,10.59,10.49,0.486,0.763,0.18,62.63253,0.65456,3,18
2018-08-12T14:36:25.80Z,46.9853198,15.4331318,1019.773,5.22,11.18,10.67,0.488,0.764,0.18,64.97541,0.65199,3,18
2018-08-12T14:36:26.00Z,46.9853273,15.4331641,1017.577,4.15,12.20,10.76,0.488,0.765,0.17,71.21718,0.59251,3,18
2018-08-12T14:36:26.20Z,46.9853337,15.4331952,1015.324,3.50,11.85,11.42,0.488,0.763,0.17,73.52961,0.58786,3,18
2018-08-12T14:36:26.40Z,46.9853390,15.4332256,1012.997,2.92,11.62,11.75,0.487,0.761,0.17,75.89292,0.61696,3,18
2018-08-12T14:36:26.60Z,46.9853429,15.4332557,1010.612,2.18,11.39,12.04,0.486,0.759,0.17,79.16086,0.63341,3,18
2018-08-12T14:36:26.80Z,46.9853452,15.4332854,1008.148,1.25,11.24,12.40,0.486,0.758,0.17,83.66390,0.66672,3,18
2018-08-12T14:36:27.00Z,46.9853450,15.4333135,1005.578,-0.12,10.75,12.96,0.485,0.755,0.18,90.61659,0.70169,3,18
2018-08-12T14:36:27.20Z,46.9853423,15.4333399,1002.793,-1.54,10.00,13.87,0.483,0.751,0.17,98.77062,0.71209,3,18
2018-08-12T14:36:27.40Z,46.9853374,15.4333636,999.825,-2.80,8.96,14.68,0.481,0.748,0.17,107.32800,0.79779,3,18
2018-08-12T14:36:27.60Z,46.9853305,15.4333833,996.618,-3.82,7.40,15.66,0.480,0.745,0.18,117.29625,0.93192,3,18
2018-08-12T14:36:27.80Z,46.9853226,15.4333986,993.178,-4.38,5.77,16.71,0.479,0.744,0.18,127.20059,1.09050,3,18
2018-08-12T14:36:28.00Z,46.9853140,15.4334092,989.527,-4.75,4.04,17.77,0.478,0.744,0.19,139.61159,1.21259,3,18
2018-08-12T14:36:28.20Z,46.9853059,15.4334143,985.612,-4.53,1.95,19.01,0.477,0.742,0.19,156.68021,1.53815,3,18
2018-08-12T14:36:28.40Z,46.9852994,15.4334148,981.396,-3.66,-0.01,20.30,0.475,0.740,0.19,180.10564,1.87545,3,18
2018-08-12T14:36:28.60Z,46.9852959,15.4334111,976.929,-2.05,-1.66,21.55,0.473,0.737,0.19,219.08713,2.79154,3,18
2018-08-12T14:36:28.80Z,46.9852957,15.4334046,972.277,-0.08,-2.56,22.64,0.471,0.735,0.18,268.22676,2.83405,3,18
2018-08-12T14:36:29.00Z,46.9852994,15.4333972,967.521,1.97,-2.89,23.38,0.469,0.731,0.18,304.31684,2.02417,3,18
